BlockNumber,TrialType,FileName,Xcoord,Ycoord,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,TrialLoop.thisRepN,TrialLoop.thisTrialN,TrialLoop.thisN,TrialLoop.thisIndex,key_resp_cross.keys,key_resp_cross.rt,text_cross_space.started,text_cross_space.stopped,id_participant,age,handedness,gender,Xpos,Ypos,ClickInTime,find_target.x,find_target.y,find_target.leftButton,find_target.midButton,find_target.rightButton,find_target.time,find_target.clicked_name,participant,age,handedness,gender,date,expName,psychopyVersion,frameRate,
1,mirrored,Kitchen_6,0.5493184512070175,-0.13171637237006045,0,0,0,0,0,0,0,8,space,2.501897290996567,71.64365133400133,None,8,22,right,female,0.5493184512070175,-0.13171637237006045,1,0.5388888888888889,-0.12222222222222222,1,0,0,8.90134808300354,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,original,Bedroom_2,0.2732163914510049,-0.3461153029168442,0,0,0,0,0,1,1,27,space,1.3791198749968316,83.60745779200079,None,8,22,right,female,0.2732163914510049,-0.3461153029168442,1,0.2677777777777778,-0.33111111111111113,1,0,0,2.6519489170023007,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,mirrored,Kitchen_10,-0.642067911585737,-0.022737374904615193,0,0,0,0,0,2,2,6,space,1.0539449990028515,88.10843041699991,None,8,22,right,female,-0.642067911585737,-0.022737374904615193,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,original,Bathroom_10,-0.05014415405515227,0.006545671651882523,0,0,0,0,0,3,3,21,space,0.8830407909990754,104.20824795900262,None,8,22,right,female,-0.05014415405515227,0.006545671651882523,1,-0.04888888888888889,-0.006666666666666667,1,0,0,1.252190208004322,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,new,Bathroom_6,0.09242014873805449,-0.17230872380943896,0,0,0,0,0,4,4,17,space,0.9981504579991451,106.77515404200676,None,8,22,right,female,0.09242014873805449,-0.17230872380943896,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,original,Kitchen_9,-0.23918069517527063,0.2960966867873181,0,0,0,0,0,5,5,20,space,0.7558942489995388,122.80910387500626,None,8,22,right,female,-0.23918069517527063,0.2960966867873181,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,new,Kitchen_1,0.029942502889890976,-0.04235994635091478,0,0,0,0,0,6,6,19,space,1.461541374999797,138.609728250005,None,8,22,right,female,0.029942502889890976,-0.04235994635091478,1,0.024444444444444446,-0.028888888888888888,1,0,0,1.0850480000008247,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,new,Office_1,0.18479494413615238,-0.3944613514547063,0,0,0,0,0,7,7,18,space,0.5965424579990213,141.57654145900597,None,8,22,right,female,0.18479494413615238,-0.3944613514547063,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,original,Office_10,0.6469730403606521,-0.24170997199801275,0,0,0,0,0,8,8,29,space,0.8638507499999832,157.20989225000085,None,8,22,right,female,0.6469730403606521,-0.24170997199801275,1,0.6455555555555555,-0.2411111111111111,1,0,0,2.423828874998435,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,mirrored,Office_2,0.3161810841648261,0.32416090528111746,0,0,0,0,0,9,9,4,space,0.7652115410019178,160.91039166700648,None,8,22,right,female,0.3161810841648261,0.32416090528111746,1,0.31222222222222223,0.3244444444444444,1,0,0,2.048832124994078,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,new,Kitchen_2,-0.6552482776312332,-0.29481412134247803,0,0,0,0,0,10,10,13,space,0.648442707999493,164.1762416670026,None,8,22,right,female,-0.6552482776312332,-0.29481412134247803,1,-0.6477777777777778,-0.28555555555555556,1,0,0,3.9613817909994395,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,original,Bathroom_3,0.2622562406550524,-0.260154667221689,0,0,0,0,0,11,11,28,space,0.7535447490008664,169.22601433400268,None,8,22,right,female,0.2622562406550524,-0.260154667221689,1,0.2577777777777778,-0.24222222222222223,1,0,0,2.659834542006138,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,new,Bathroom_9,-0.04472504085162643,-0.03942611807785418,0,0,0,0,0,12,12,10,space,0.5958414580018143,173.09370358400338,None,8,22,right,female,-0.04472504085162643,-0.03942611807785418,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,mirrored,Office_5,0.18879757173313605,0.33612269697492775,0,0,0,0,0,13,13,3,space,0.7498502079979517,188.7274770840013,None,8,22,right,female,0.18879757173313605,0.33612269697492775,1,0.18444444444444444,0.35777777777777775,1,0,0,3.254714292001154,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,mirrored,Bedroom_3,-0.41095032818596605,0.3170221259201458,0,0,0,0,0,14,14,0,space,0.8522887489962159,195.1440249590014,None,8,22,right,female,-0.41095032818596605,0.3170221259201458,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,original,Bedroom_8,0.08429136188632347,0.32578977991092584,0,0,0,0,0,15,15,22,space,0.7265121240052395,211.04412112499995,None,8,22,right,female,0.08429136188632347,0.32578977991092584,1,0.08222222222222222,0.32222222222222224,1,0,0,4.952496292004071,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,new,Bedroom_5,-0.030639582169489032,-0.1564852925157191,0,0,0,0,0,16,16,14,space,0.6910827910032822,217.1442927090029,None,8,22,right,female,-0.030639582169489032,-0.1564852925157191,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,mirrored,Kitchen_7,-0.22345378099563495,0.08256045525774647,0,0,0,0,0,17,17,2,space,0.863646081998013,232.87848308400135,None,8,22,right,female,-0.22345378099563495,0.08256045525774647,1,-0.21888888888888888,0.09,1,0,0,4.0406707919974,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,original,Kitchen_4,0.6705815942347633,0.031131790158982542,0,0,0,0,0,18,18,25,space,0.7639616660017055,238.22809216700261,None,8,22,right,female,0.6705815942347633,0.031131790158982542,1,0.6711111111111111,0.04555555555555556,1,0,0,2.05967608300125,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,mirrored,Kitchen_8,-0.6249524223782977,0.038808575954068114,0,0,0,0,0,19,19,1,space,0.5907819159983774,241.51127216700115,None,8,22,right,female,-0.6249524223782977,0.038808575954068114,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,original,Bedroom_7,-0.3084062145516911,-0.09498949623540104,0,0,0,0,0,20,20,26,space,0.719434040998749,257.14506933400116,None,8,22,right,female,-0.3084062145516911,-0.09498949623540104,1,-0.3088888888888889,-0.09222222222222222,1,0,0,5.005723416004912,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,original,Bathroom_5,0.6093022477069415,0.10854422223154764,0,0,0,0,0,21,21,23,space,0.5354366660030792,263.3108652920055,None,8,22,right,female,0.6093022477069415,0.10854422223154764,1,0.6166666666666667,0.12222222222222222,1,0,0,2.276133667000977,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,mirrored,Bathroom_2,0.2506682788269104,-0.09959003505146702,0,0,0,0,0,22,22,9,space,0.5436839999965741,266.5790319170046,None,8,22,right,female,0.2506682788269104,-0.09959003505146702,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,new,Office_7,-0.29098821061831254,-0.19318157233043168,0,0,0,0,0,23,23,12,space,1.0415169159969082,282.1623325420005,None,8,22,right,female,-0.29098821061831254,-0.19318157233043168,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,new,Bathroom_7,0.49658464630786764,-0.3891970643781584,0,0,0,0,0,24,24,15,space,0.7736532909984817,298.24544929200056,None,8,22,right,female,0.49658464630786764,-0.3891970643781584,1,0.4922222222222222,-0.38666666666666666,1,0,0,5.614004458002455,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,new,Bedroom_6,-0.2632373854240846,-0.3841322756932371,0,0,0,0,0,25,25,11,space,0.5395966659998521,305.09628529200563,None,8,22,right,female,-0.2632373854240846,-0.3841322756932371,1,-0.26555555555555554,-0.37555555555555553,1,0,0,2.4912733749952167,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,original,Office_8,0.21566511976876718,0.10900658882395059,0,0,0,0,0,26,26,24,space,0.4305081659986172,308.5464335840006,None,8,22,right,female,0.21566511976876718,0.10900658882395059,1,0.21444444444444444,0.11333333333333333,1,0,0,8.116039333006484,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,mirrored,Bedroom_4,-0.41083096570576877,-0.20653861203007243,0,0,0,0,0,27,27,5,space,0.6060098750022007,317.5117661250042,None,8,22,right,female,-0.41083096570576877,-0.20653861203007243,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,mirrored,Office_4,-0.5884572128600527,-0.12850698622720425,0,0,0,0,0,28,28,7,space,1.1260292489969288,333.1630906670034,None,8,22,right,female,-0.5884572128600527,-0.12850698622720425,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,new,Kitchen_5,0.12767145004406888,-0.0807964098254822,0,0,0,0,0,29,29,16,space,0.7217519160039956,349.3301893340031,None,8,22,right,female,0.12767145004406888,-0.0807964098254822,1,0.12,-0.07777777777777778,1,0,0,1.2807779169961577,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
1,,,,,0,0,0,0,,,,,,,,,,22,right,female,,,,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,mirrored,Kitchen_6,0.5493184512070175,-0.13171637237006045,0,1,1,1,0,0,0,8,space,1.9941212500052643,354.19604437500675,None,8,22,right,female,-0.5493184512070175,-0.13171637237006045,1,-0.55,-0.13333333333333333,1,0,0,9.67465387500124,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,new,Bathroom_4,-0.48818864755913394,0.32971747846670657,0,1,1,1,0,1,1,13,space,0.6552757489989744,366.3140196670065,None,8,22,right,female,-0.48818864755913394,0.32971747846670657,1,-0.5,0.35555555555555557,1,0,0,4.4332623750015046,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,mirrored,Kitchen_8,-0.6249524223782977,0.038808575954068114,0,1,1,1,0,2,2,1,space,1.1895748329989146,372.89753187500173,None,8,22,right,female,0.6249524223782977,0.038808575954068114,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,original,Office_10,0.6469730403606521,-0.24170997199801275,0,1,1,1,0,3,3,29,space,0.8265973739980836,389.13061704200663,None,8,22,right,female,0.6469730403606521,-0.24170997199801275,1,0.6388888888888888,-0.24444444444444444,1,0,0,2.049809666998044,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,new,Bedroom_9,-0.09463580717962705,0.39993494978878674,0,1,1,1,0,4,4,10,space,0.6417246660057572,392.4303753750064,None,8,22,right,female,-0.09463580717962705,0.39993494978878674,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,mirrored,Kitchen_10,-0.642067911585737,-0.022737374904615193,0,1,1,1,0,5,5,6,space,0.794769082996936,408.1151838750011,None,8,22,right,female,0.642067911585737,-0.022737374904615193,1,0.6333333333333333,-0.0077777777777777776,1,0,0,2.103768166998634,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,new,Office_6,-0.5788354761809806,0.3265322771616228,0,1,1,1,0,6,6,12,space,0.6487999989985838,411.4650921250068,None,8,22,right,female,-0.5788354761809806,0.3265322771616228,1,-0.5688888888888889,0.34444444444444444,1,0,0,3.795064000005368,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,mirrored,Office_4,-0.5884572128600527,-0.12850698622720425,0,1,1,1,0,7,7,7,space,0.6171912909994717,416.34759133400075,None,8,22,right,female,0.5884572128600527,-0.12850698622720425,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,original,Bedroom_8,0.08429136188632347,0.32578977991092584,0,1,1,1,0,8,8,22,space,0.7973099159935373,432.01532629200665,None,8,22,right,female,0.08429136188632347,0.32578977991092584,1,0.07888888888888888,0.33666666666666667,1,0,0,2.3148204169992823,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,mirrored,Office_2,0.3161810841648261,0.32416090528111746,0,1,1,1,0,9,9,4,space,0.6622896659973776,435.54758658400533,None,8,22,right,female,-0.3161810841648261,0.32416090528111746,1,-0.31444444444444447,0.33444444444444443,1,0,0,1.9122942909962148,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,mirrored,Kitchen_7,-0.22345378099563495,0.08256045525774647,0,1,1,1,0,10,10,2,space,0.6158077910004067,438.54872483400686,None,8,22,right,female,0.22345378099563495,0.08256045525774647,1,0.21222222222222223,0.10111111111111111,1,0,0,10.469863833001,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,new,Bathroom_1,-0.3226686840438413,0.048941253716621724,0,1,1,1,0,11,11,11,space,0.861204082997574,450.0661912920041,None,8,22,right,female,-0.3226686840438413,0.048941253716621724,1,-0.31444444444444447,0.058888888888888886,1,0,0,1.6276532499978202,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,new,Office_9,0.1208377310873967,0.31798354707555654,0,1,1,1,0,12,12,15,space,0.8511880830046721,452.9990513340017,None,8,22,right,female,0.1208377310873967,0.31798354707555654,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,original,Bedroom_7,-0.3084062145516911,-0.09498949623540104,0,1,1,1,0,13,13,26,space,1.1581922490004217,468.89903491700534,None,8,22,right,female,-0.3084062145516911,-0.09498949623540104,1,-0.31333333333333335,-0.10222222222222223,1,0,0,14.449126999999862,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,original,Bathroom_5,0.6093022477069415,0.10854422223154764,0,1,1,1,0,14,14,23,space,0.7805141660064692,484.96573962500406,None,8,22,right,female,0.6093022477069415,0.10854422223154764,1,0.6011111111111112,0.11333333333333333,1,0,0,2.584185667001293,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,new,Kitchen_3,0.6507925537053012,0.046096822923409664,0,1,1,1,0,15,15,18,space,1.0455595000021276,488.8157428340055,None,8,22,right,female,0.6507925537053012,0.046096822923409664,1,0.65,0.06555555555555556,1,0,0,2.2281116250014747,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,original,Bedroom_2,0.2732163914510049,-0.3461153029168442,0,1,1,1,0,16,16,27,space,0.8246654999966267,492.5155385420003,None,8,22,right,female,0.2732163914510049,-0.3461153029168442,1,0.27111111111111114,-0.35555555555555557,1,0,0,1.6059618330036756,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,original,Office_8,0.21566511976876718,0.10900658882395059,0,1,1,1,0,17,17,24,space,0.637002666000626,495.38315820900607,None,8,22,right,female,0.21566511976876718,0.10900658882395059,1,0.22666666666666666,0.10222222222222223,1,0,0,5.695220917004917,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,new,Bedroom_1,-0.3479603299823402,-0.1526067796687588,0,1,1,1,0,18,18,19,space,0.6607913330008159,502.15025587499986,None,8,22,right,female,-0.3479603299823402,-0.1526067796687588,1,-0.3477777777777778,-0.14222222222222222,1,0,0,5.407153124993783,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,mirrored,Bathroom_2,0.2506682788269104,-0.09959003505146702,0,1,1,1,0,19,19,9,space,0.44416133200138574,508.64991633400496,None,8,22,right,female,-0.2506682788269104,-0.09959003505146702,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,new,Bedroom_10,0.20083223026859004,0.05436039364963691,0,1,1,1,0,20,20,16,space,0.984021999000106,524.1331947090002,None,8,22,right,female,0.20083223026859004,0.05436039364963691,1,0.20444444444444446,0.07222222222222222,1,0,0,2.073600625000836,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,new,Bathroom_8,-0.28377480362198915,0.19376395729734974,0,1,1,1,0,21,21,14,space,0.49821266600338276,527.6670095840018,None,8,22,right,female,-0.28377480362198915,0.19376395729734974,1,-0.28444444444444444,0.19555555555555557,1,0,0,4.910516875002941,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,mirrored,Bedroom_4,-0.41083096570576877,-0.20653861203007243,0,1,1,1,0,22,22,5,space,0.5156153739953879,533.4996022090054,None,8,22,right,female,0.41083096570576877,-0.20653861203007243,0,,,,,,,,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,original,Kitchen_4,0.6705815942347633,0.031131790158982542,0,1,1,1,0,23,23,25,space,0.8577292909976677,549.0502015840029,None,8,22,right,female,0.6705815942347633,0.031131790158982542,1,0.6666666666666666,0.03888888888888889,1,0,0,2.1482197090008412,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,new,Office_3,0.5368103001823905,0.30911518861509396,0,1,1,1,0,24,24,17,space,0.4848059580035624,552.5010807920044,None,8,22,right,female,0.5368103001823905,0.30911518861509396,1,0.5444444444444444,0.3188888888888889,1,0,0,1.9935720419962308,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,mirrored,Bedroom_3,-0.41095032818596605,0.3170221259201458,0,1,1,1,0,25,25,0,space,0.4334712909985683,555.4342099170026,None,8,22,right,female,0.41095032818596605,0.3170221259201458,1,0.40555555555555556,0.32666666666666666,1,0,0,6.936193416004244,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
2,original,Bathroom_10,-0.05014415405515227,0.006545671651882523,0,1,1,1,0,26,26,21,space,0.5040227499994216,563.2517087500019,None,8,22,right,female,-0.05014415405515227,0.006545671651882523,1,-0.058888888888888886,0.011111111111111112,1,0,0,1.089036417004536,stimulus,8,22,right,female,2022_Sep_20_1308,exp_builder_script,2021.2.3,59.91554915418798,
