BlockNumber,TrialType,FileName,Xcoord,Ycoord,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,TrialLoop.thisRepN,TrialLoop.thisTrialN,TrialLoop.thisN,TrialLoop.thisIndex,key_resp_cross.keys,key_resp_cross.rt,text_cross_space.started,text_cross_space.stopped,id_participant,age,handedness,gender,Xpos,Ypos,ClickInTime,find_target.x,find_target.y,find_target.leftButton,find_target.midButton,find_target.rightButton,find_target.time,find_target.clicked_name,participant,age,handedness,gender,date,expName,psychopyVersion,frameRate,
1,mirrored,Bedroom_9,-0.544969008556006,-0.06559630517703835,0,0,0,0,0,10,10,6,space,0.574089499998081,90.35942575000081,None,4,29,right,female,-0.544969008556006,-0.06559630517703835,1,-0.5433333333333333,-0.07111111111111111,1,0,0,2.504637667007046,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,new,Kitchen_5,-0.43567528634058456,-0.2106044359965644,0,0,0,0,0,11,11,13,space,0.34965345799719216,93.89277504100028,None,4,29,right,female,-0.43567528634058456,-0.2106044359965644,1,-0.44222222222222224,-0.20555555555555555,1,0,0,1.3006199160008691,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,new,Kitchen_7,0.634677999657154,-0.1541178832947342,0,0,0,0,0,12,12,16,space,0.2302345409989357,95.96030641599646,None,4,29,right,female,0.634677999657154,-0.1541178832947342,0,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,original,Bathroom_5,-0.06340733231030482,-0.08962330679523733,0,0,0,0,0,13,13,24,space,0.5263818739986164,111.22654554100154,None,4,29,right,female,-0.06340733231030482,-0.08962330679523733,0,0.005555555555555556,-0.0022222222222222222,1,0,0,0.15505120800662553,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,new,Office_8,0.2955233900341169,-0.3899881004061111,0,0,0,0,0,14,14,18,space,0.7387094580044504,126.79425116600032,None,4,29,right,female,0.2955233900341169,-0.3899881004061111,1,0.28888888888888886,-0.37777777777777777,1,0,0,2.6832199999989825,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,mirrored,Bedroom_7,0.07885572654946726,-0.39169912647976535,0,0,0,0,0,15,15,9,space,0.3028147910008556,130.66100833300152,None,4,29,right,female,0.07885572654946726,-0.39169912647976535,1,0.07333333333333333,-0.3877777777777778,1,0,0,9.869277374993544,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,mirrored,Bathroom_2,0.26592667768601297,0.32533424991875187,0,0,0,0,0,16,16,4,space,0.45402033300342737,141.2945090409994,None,4,29,right,female,0.26592667768601297,0.32533424991875187,1,0.26222222222222225,0.34,1,0,0,3.734905917001015,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,original,Bedroom_5,0.15376348984525356,0.33952015511317174,0,0,0,0,0,17,17,21,space,0.23896445800346555,145.91153633299837,None,4,29,right,female,0.15376348984525356,0.33952015511317174,1,0.14444444444444443,0.34444444444444444,1,0,0,2.4462837079991004,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,new,Office_5,-0.1740946446086501,-0.2217600349269191,0,0,0,0,0,18,18,14,space,0.3349906240036944,149.04339445799997,None,4,29,right,female,-0.1740946446086501,-0.2217600349269191,1,-0.17777777777777778,-0.2111111111111111,1,0,0,2.381361666994053,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,mirrored,Office_10,-0.022994482756730772,0.026641011885656873,0,0,0,0,0,19,19,1,space,0.22801066600368358,152.22662383299757,None,4,29,right,female,-0.022994482756730772,0.026641011885656873,1,-0.022222222222222223,0.03888888888888889,1,0,0,0.8581572499970207,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,new,Bedroom_6,0.13336666026742794,-0.06454180737661563,0,0,0,0,0,20,20,17,space,0.2942054579980322,153.72849070800294,None,4,29,right,female,0.13336666026742794,-0.06454180737661563,1,0.13666666666666666,-0.06,1,0,0,1.2190353339974536,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,new,Kitchen_10,0.0772615095136121,-0.21191476100210835,0,0,0,0,0,21,21,19,space,0.25079579099838156,155.66154891600308,None,4,29,right,female,0.0772615095136121,-0.21191476100210835,1,0.07222222222222222,-0.20444444444444446,1,0,0,1.3992029579967493,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,mirrored,Office_4,0.6259546800945635,0.1267541331212093,0,0,0,0,0,22,22,3,space,0.2994484160008142,157.7609674580017,None,4,29,right,female,0.6259546800945635,0.1267541331212093,1,0.6233333333333333,0.13,1,0,0,1.3969566660016426,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,new,Bathroom_6,-0.4810490284655585,-0.25631481766547953,0,0,0,0,0,23,23,12,space,0.2029967080015922,159.87841366599605,None,4,29,right,female,-0.4810490284655585,-0.25631481766547953,1,-0.48,-0.2477777777777778,1,0,0,1.416454624995822,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,new,Office_6,0.03302214534595749,0.10880052230203507,0,0,0,0,0,24,24,11,space,0.25327974899846595,161.9450854999959,None,4,29,right,female,0.03302214534595749,0.10880052230203507,1,0.028888888888888888,0.11888888888888889,1,0,0,1.1463039579975884,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,original,Bedroom_3,-0.25220813824814603,-0.08271552962377221,0,0,0,0,0,25,25,25,space,0.20427208299952326,163.7951033749996,None,4,29,right,female,-0.25220813824814603,-0.08271552962377221,1,-0.2477777777777778,-0.08,1,0,0,7.2186590830024215,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,new,Bathroom_9,0.43242158681025855,0.31577569043648535,0,0,0,0,0,26,26,10,space,0.20074699899851112,171.66149512500124,None,4,29,right,female,0.43242158681025855,0.31577569043648535,1,0.42777777777777776,0.31777777777777777,1,0,0,2.3301600420018076,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,original,Office_2,0.6611510401508034,-0.3611922163773006,0,0,0,0,0,27,27,28,space,0.17875624899897957,174.62853408299998,None,4,29,right,female,0.6611510401508034,-0.3611922163773006,0,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
