BlockNumber,TrialType,FileName,Xcoord,Ycoord,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,TrialLoop.thisRepN,TrialLoop.thisTrialN,TrialLoop.thisN,TrialLoop.thisIndex,key_resp_cross.keys,key_resp_cross.rt,text_cross_space.started,text_cross_space.stopped,id_participant,age,handedness,gender,Xpos,Ypos,ClickInTime,find_target.x,find_target.y,find_target.leftButton,find_target.midButton,find_target.rightButton,find_target.time,find_target.clicked_name,participant,age,handedness,gender,date,expName,psychopyVersion,frameRate,
1,mirrored,Bathroom_9,0.25453313216228257,-0.025903479287867737,0,0,0,0,0,0,0,8,space,1.9970890409967978,88.19709004099423,None,9,22,right,male,0.25453313216228257,-0.025903479287867737,0,,,,,,,,9,22,right,male,2022_Sep_20_1318,exp_builder_script,2021.2.3,60.08291466101317,
1,mirrored,Office_9,-0.6758166586171956,0.30995028248767836,0,0,0,0,0,1,1,3,space,9.15154820799944,105.22835783299524,None,9,22,right,male,-0.6758166586171956,0.30995028248767836,1,-0.6744444444444444,0.31666666666666665,1,0,0,5.564758749998873,stimulus,9,22,right,male,2022_Sep_20_1318,exp_builder_script,2021.2.3,60.08291466101317,
1,mirrored,Bedroom_8,-0.39635613368860734,0.387677321433235,0,0,0,0,0,2,2,2,space,0.8246342909988016,120.42840729099407,None,9,22,right,male,-0.39635613368860734,0.387677321433235,1,-0.39555555555555555,0.3977777777777778,1,0,0,6.669027790994733,stimulus,9,22,right,male,2022_Sep_20_1318,exp_builder_script,2021.2.3,60.08291466101317,
1,new,Office_1,-0.12475210329047293,0.3704098409935848,0,0,0,0,0,3,3,10,space,2.9826457489980385,128.3620923329945,None,9,22,right,male,-0.12475210329047293,0.3704098409935848,1,-0.12666666666666668,0.36666666666666664,1,0,0,10.967313749999448,stimulus,9,22,right,male,2022_Sep_20_1318,exp_builder_script,2021.2.3,60.08291466101317,
1,original,Bathroom_2,0.03972430023307261,-0.02566789938049935,0,0,0,0,0,4,4,27,space,0.8838119579959312,142.74579724999785,None,9,22,right,male,0.03972430023307261,-0.02566789938049935,1,0.044444444444444446,-0.013333333333333334,1,0,0,1.113962374998664,stimulus,9,22,right,male,2022_Sep_20_1318,exp_builder_script,2021.2.3,60.08291466101317,
1,new,Kitchen_4,-0.5107877691468745,0.025019413769303778,0,0,0,0,0,5,5,13,space,0.7042841660004342,145.17941504099872,None,9,22,right,male,-0.5107877691468745,0.025019413769303778,0,,,,,,,,9,22,right,male,2022_Sep_20_1318,exp_builder_script,2021.2.3,60.08291466101317,
1,mirrored,Kitchen_7,0.1104012729759587,-0.0033482802808317835,0,0,0,0,0,6,6,6,space,1.744015374002629,160.92978874999972,None,9,22,right,male,0.1104012729759587,-0.0033482802808317835,0,-0.36333333333333334,0.3388888888888889,1,0,0,4.460620165998989,,9,22,right,male,2022_Sep_20_1318,exp_builder_script,2021.2.3,60.08291466101317,
1,original,Bathroom_7,-0.3407573754990099,0.26482220026111924,0,0,0,0,0,7,7,21,space,0.9795987909965334,177.71289454100042,None,9,22,right,male,-0.3407573754990099,0.26482220026111924,1,-0.3422222222222222,0.27111111111111114,1,0,0,2.770135750004556,stimulus,9,22,right,male,2022_Sep_20_1318,exp_builder_script,2021.2.3,60.08291466101317,
1,new,Bedroom_1,0.6460987190344782,0.036773501234393824,0,0,0,0,0,8,8,17,space,1.3641233740054304,181.91339204099495,None,9,22,right,male,0.6460987190344782,0.036773501234393824,1,0.65,0.042222222222222223,1,0,0,3.4971437499989406,stimulus,9,22,right,male,2022_Sep_20_1318,exp_builder_script,2021.2.3,60.08291466101317,
1,original,Bathroom_5,0.11492315490495764,-0.3425455638660774,0,0,0,0,0,9,9,26,space,0.7299790410033893,187.21347749999404,None,9,22,right,male,0.11492315490495764,-0.3425455638660774,0,0.24444444444444444,-0.3522222222222222,1,0,0,9.713540333999845,,9,22,right,male,2022_Sep_20_1318,exp_builder_script,2021.2.3,60.08291466101317,
